birdlife_seq,scientific_name,synonym,family,order,sp_status
5521,Taeniotriccus andrei,Poecilotriccus andrei,Tyrannidae,Passeriformes,R
5522,Cnipodectes subbrunneus,NA,Tyrannidae,Passeriformes,R
5523,Cnipodectes superrufus,NA,Tyrannidae,Passeriformes,R
5524,Rhynchocyclus brevirostris,NA,Tyrannidae,Passeriformes,R
5525,Rhynchocyclus aequinoctialis,NA,Tyrannidae,Passeriformes,R
5526,Rhynchocyclus olivaceus,NA,Tyrannidae,Passeriformes,R
5527,Rhynchocyclus pacificus,NA,Tyrannidae,Passeriformes,R
5528,Rhynchocyclus fulvipectus,NA,Tyrannidae,Passeriformes,R
5529,Tolmomyias sulphurescens,NA,Tyrannidae,Passeriformes,R
5530,Tolmomyias traylori,NA,Tyrannidae,Passeriformes,R
5531,Tolmomyias assimilis,NA,Tyrannidae,Passeriformes,R
5532,Tolmomyias flavotectus,NA,Tyrannidae,Passeriformes,R
5533,Tolmomyias poliocephalus,NA,Tyrannidae,Passeriformes,R
5534,Tolmomyias viridiceps,NA,Tyrannidae,Passeriformes,R
5535,Tolmomyias flaviventris,NA,Tyrannidae,Passeriformes,R
5536,Myiornis auricularis,NA,Tyrannidae,Passeriformes,R
5537,Myiornis albiventris,NA,Tyrannidae,Passeriformes,R
5538,Myiornis atricapillus,NA,Tyrannidae,Passeriformes,R
5539,Myiornis ecaudatus,NA,Tyrannidae,Passeriformes,R
5540,Oncostoma cinereigulare,NA,Tyrannidae,Passeriformes,R
5541,Oncostoma olivaceum,NA,Tyrannidae,Passeriformes,R
5542,Lophotriccus pileatus,NA,Tyrannidae,Passeriformes,R
5543,Lophotriccus vitiosus,NA,Tyrannidae,Passeriformes,R
5544,Lophotriccus eulophotes,NA,Tyrannidae,Passeriformes,R
5545,Lophotriccus galeatus,NA,Tyrannidae,Passeriformes,R
5546,Atalotriccus pilaris,Lophotriccus pilaris,Tyrannidae,Passeriformes,R
5547,Hemitriccus minor,NA,Tyrannidae,Passeriformes,R
5548,Hemitriccus cohnhafti,NA,Tyrannidae,Passeriformes,R
5549,Hemitriccus spodiops,NA,Tyrannidae,Passeriformes,R
5550,Hemitriccus flammulatus,NA,Tyrannidae,Passeriformes,R
5551,Hemitriccus diops,NA,Tyrannidae,Passeriformes,R
5552,Hemitriccus obsoletus,NA,Tyrannidae,Passeriformes,R
5553,Hemitriccus josephinae,Microcochlearius josephinae,Tyrannidae,Passeriformes,R
5554,Hemitriccus zosterops,NA,Tyrannidae,Passeriformes,R
5555,Hemitriccus griseipectus,NA,Tyrannidae,Passeriformes,R
5556,Hemitriccus orbitatus,Idioptilon orbitatum,Tyrannidae,Passeriformes,R
5557,Hemitriccus iohannis,NA,Tyrannidae,Passeriformes,R
5558,Hemitriccus striaticollis,NA,Tyrannidae,Passeriformes,R
5559,Hemitriccus nidipendulus,Idioptilon nidipendulum,Tyrannidae,Passeriformes,R
5560,Hemitriccus margaritaceiventer,NA,Tyrannidae,Passeriformes,R
5561,Hemitriccus inornatus,NA,Tyrannidae,Passeriformes,R
5562,Hemitriccus minimus,Hemitriccus aenigma,Tyrannidae,Passeriformes,R
5562,Hemitriccus minimus,Idioptilon aenigma,Tyrannidae,Passeriformes,R
5563,Hemitriccus granadensis,NA,Tyrannidae,Passeriformes,R
5564,Hemitriccus cinnamomeipectus,NA,Tyrannidae,Passeriformes,R
5565,Hemitriccus mirandae,NA,Tyrannidae,Passeriformes,R
5566,Hemitriccus kaempferi,NA,Tyrannidae,Passeriformes,R
5567,Hemitriccus rufigularis,NA,Tyrannidae,Passeriformes,R
5568,Hemitriccus furcatus,Ceratotriccus furcatus,Tyrannidae,Passeriformes,R
5569,Poecilotriccus ruficeps,NA,Tyrannidae,Passeriformes,R
5570,Poecilotriccus luluae,NA,Tyrannidae,Passeriformes,R
5571,Poecilotriccus albifacies,Todirostrum albifacies,Tyrannidae,Passeriformes,R
5572,Poecilotriccus capitalis,NA,Tyrannidae,Passeriformes,R
5573,Poecilotriccus senex,Todirostrum senex,Tyrannidae,Passeriformes,R
5574,Poecilotriccus russatus,Todirostrum russatum,Tyrannidae,Passeriformes,R
5575,Poecilotriccus plumbeiceps,Todirostrum plumbeiceps,Tyrannidae,Passeriformes,R
5576,Poecilotriccus fumifrons,Todirostrum fumifrons,Tyrannidae,Passeriformes,R
5577,Poecilotriccus latirostris,Todirostrum latirostre,Tyrannidae,Passeriformes,R
5578,Poecilotriccus sylvia,Todirostrum sylvia,Tyrannidae,Passeriformes,R
5579,Poecilotriccus calopterus,Todirostrum calopterum,Tyrannidae,Passeriformes,R
5580,Poecilotriccus pulchellus,Todirostrum pulchellum,Tyrannidae,Passeriformes,R
5581,Todirostrum maculatum,NA,Tyrannidae,Passeriformes,R
5582,Todirostrum poliocephalum,NA,Tyrannidae,Passeriformes,R
5583,Todirostrum cinereum,NA,Tyrannidae,Passeriformes,R
5584,Todirostrum viridanum,NA,Tyrannidae,Passeriformes,R
5585,Todirostrum nigriceps,NA,Tyrannidae,Passeriformes,R
5586,Todirostrum pictum,NA,Tyrannidae,Passeriformes,R
5587,Todirostrum chrysocrotaphum,NA,Tyrannidae,Passeriformes,R
5588,Myiotriccus phoenicurus,NA,Tyrannidae,Passeriformes,R
5589,Myiotriccus ornatus,NA,Tyrannidae,Passeriformes,R
5590,Nephelomyias pulcher,Myiophobus pulcher,Tyrannidae,Passeriformes,R
5591,Nephelomyias lintoni,Myiophobus lintoni,Tyrannidae,Passeriformes,R
5592,Nephelomyias ochraceiventris,Myiophobus ochraceiventris,Tyrannidae,Passeriformes,R
5593,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomea,Tyrannidae,Passeriformes,R
5594,Hirundinea bellicosa,NA,Tyrannidae,Passeriformes,R
5595,Hirundinea ferruginea,NA,Tyrannidae,Passeriformes,R
5596,Zimmerius cinereicapilla,Zimmerius cinereicapillus,Tyrannidae,Passeriformes,R
5597,Zimmerius villarejoi,NA,Tyrannidae,Passeriformes,R
5598,Zimmerius chicomendesi,NA,Tyrannidae,Passeriformes,R
5599,Zimmerius vilissimus,NA,Tyrannidae,Passeriformes,R
5600,Zimmerius parvus,NA,Tyrannidae,Passeriformes,R
5601,Zimmerius petersi,NA,Tyrannidae,Passeriformes,R
5602,Zimmerius improbus,NA,Tyrannidae,Passeriformes,R
5603,Zimmerius chrysops,NA,Tyrannidae,Passeriformes,R
5604,Zimmerius albigularis,NA,Tyrannidae,Passeriformes,R
5605,Zimmerius viridiflavus,NA,Tyrannidae,Passeriformes,R
5606,Zimmerius gracilipes,NA,Tyrannidae,Passeriformes,R
5607,Zimmerius acer,NA,Tyrannidae,Passeriformes,R
5608,Zimmerius bolivianus,NA,Tyrannidae,Passeriformes,R
5609,Stigmatura napensis,NA,Tyrannidae,Passeriformes,R
5610,Stigmatura bahiae,NA,Tyrannidae,Passeriformes,R
5611,Stigmatura budytoides,NA,Tyrannidae,Passeriformes,R
5612,Inezia tenuirostris,NA,Tyrannidae,Passeriformes,R
5613,Inezia inornata,NA,Tyrannidae,Passeriformes,R
5614,Inezia subflava,NA,Tyrannidae,Passeriformes,R
5615,Inezia caudata,NA,Tyrannidae,Passeriformes,R
5616,Euscarthmus meloryphus,NA,Tyrannidae,Passeriformes,R
5617,Euscarthmus fulviceps,NA,Tyrannidae,Passeriformes,R
5618,Euscarthmus rufomarginatus,NA,Tyrannidae,Passeriformes,R
5619,Ornithion semiflavum,NA,Tyrannidae,Passeriformes,R
5620,Ornithion brunneicapillus,Ornithion brunneicapillum,Tyrannidae,Passeriformes,R
5621,Ornithion inerme,NA,Tyrannidae,Passeriformes,R
5622,Camptostoma imberbe,NA,Tyrannidae,Passeriformes,R
5623,Camptostoma obsoletum,NA,Tyrannidae,Passeriformes,R
5624,Elaenia ruficeps,NA,Tyrannidae,Passeriformes,R
5625,Elaenia cristata,NA,Tyrannidae,Passeriformes,R
5626,Elaenia gigas,NA,Tyrannidae,Passeriformes,R
5627,Elaenia dayi,NA,Tyrannidae,Passeriformes,R
5628,Elaenia sordida,NA,Tyrannidae,Passeriformes,R
5629,Elaenia obscura,NA,Tyrannidae,Passeriformes,R
5630,Elaenia strepera,NA,Tyrannidae,Passeriformes,R
5631,Elaenia flavogaster,NA,Tyrannidae,Passeriformes,R
5632,Elaenia parvirostris,NA,Tyrannidae,Passeriformes,R
5633,Elaenia pelzelni,NA,Tyrannidae,Passeriformes,R
5634,Elaenia spectabilis,NA,Tyrannidae,Passeriformes,R
5635,Elaenia ridleyana,NA,Tyrannidae,Passeriformes,R
5636,Elaenia brachyptera,NA,Tyrannidae,Passeriformes,R
5637,Elaenia chiriquensis,NA,Tyrannidae,Passeriformes,R
5638,Elaenia mesoleuca,NA,Tyrannidae,Passeriformes,R
5639,Elaenia pallatangae,NA,Tyrannidae,Passeriformes,R
5640,Elaenia olivina,NA,Tyrannidae,Passeriformes,R
5641,Elaenia albiceps,NA,Tyrannidae,Passeriformes,R
5642,Elaenia frantzii,NA,Tyrannidae,Passeriformes,R
5643,Elaenia martinica,NA,Tyrannidae,Passeriformes,R
5644,Elaenia cherriei,NA,Tyrannidae,Passeriformes,R
5645,Elaenia fallax,NA,Tyrannidae,Passeriformes,R
5646,Tyrannulus elatus,NA,Tyrannidae,Passeriformes,R
5647,Myiopagis caniceps,NA,Tyrannidae,Passeriformes,R
5648,Myiopagis cinerea,NA,Tyrannidae,Passeriformes,R
5649,Myiopagis parambae,NA,Tyrannidae,Passeriformes,R
5650,Myiopagis olallai,NA,Tyrannidae,Passeriformes,R
5651,Myiopagis gaimardii,NA,Tyrannidae,Passeriformes,R
5652,Myiopagis subplacens,NA,Tyrannidae,Passeriformes,R
5653,Myiopagis flavivertex,NA,Tyrannidae,Passeriformes,R
5654,Myiopagis viridicata,NA,Tyrannidae,Passeriformes,R
5655,Myiopagis cotta,NA,Tyrannidae,Passeriformes,R
5656,Suiriri suiriri,NA,Tyrannidae,Passeriformes,R
5657,Guyramemua affinis,Suiriri affinis,Tyrannidae,Passeriformes,R
5657,Guyramemua affinis,Suiriri islerorum,Tyrannidae,Passeriformes,R
5658,Capsiempis flaveola,Phylloscartes flaveolus,Tyrannidae,Passeriformes,R
5659,Phyllomyias fasciatus,NA,Tyrannidae,Passeriformes,R
5660,Phyllomyias weedeni,NA,Tyrannidae,Passeriformes,R
5661,Phyllomyias burmeisteri,NA,Tyrannidae,Passeriformes,R
5662,Phyllomyias zeledoni,NA,Tyrannidae,Passeriformes,R
5663,Phyllomyias virescens,NA,Tyrannidae,Passeriformes,R
5664,Phyllomyias reiseri,Xanthomyias reiseri,Tyrannidae,Passeriformes,R
5665,Phyllomyias urichi,NA,Tyrannidae,Passeriformes,R
5666,Phyllomyias sclateri,NA,Tyrannidae,Passeriformes,R
5667,Phyllomyias griseocapilla,Oreotriccus griseocapillus,Tyrannidae,Passeriformes,R
5668,Phyllomyias griseiceps,NA,Tyrannidae,Passeriformes,R
5669,Phyllomyias plumbeiceps,NA,Tyrannidae,Passeriformes,R
5670,Phyllomyias nigrocapillus,NA,Tyrannidae,Passeriformes,R
5671,Phyllomyias cinereiceps,NA,Tyrannidae,Passeriformes,R
5672,Phyllomyias uropygialis,NA,Tyrannidae,Passeriformes,R
5673,Phaeomyias tumbezana,NA,Tyrannidae,Passeriformes,R
5674,Phaeomyias murina,NA,Tyrannidae,Passeriformes,R
5675,Nesotriccus ridgwayi,NA,Tyrannidae,Passeriformes,R
5676,Pseudelaenia leucospodia,Myiopagis leucospodia,Tyrannidae,Passeriformes,R
5677,Mecocerculus poecilocercus,NA,Tyrannidae,Passeriformes,R
5678,Mecocerculus hellmayri,NA,Tyrannidae,Passeriformes,R
5679,Mecocerculus stictopterus,NA,Tyrannidae,Passeriformes,R
5680,Mecocerculus leucophrys,NA,Tyrannidae,Passeriformes,R
5681,Mecocerculus calopterus,NA,Tyrannidae,Passeriformes,R
5682,Mecocerculus minor,NA,Tyrannidae,Passeriformes,R
5683,Anairetes nigrocristatus,NA,Tyrannidae,Passeriformes,R
5684,Anairetes reguloides,NA,Tyrannidae,Passeriformes,R
5685,Anairetes alpinus,NA,Tyrannidae,Passeriformes,R
5686,Anairetes flavirostris,NA,Tyrannidae,Passeriformes,R
5687,Anairetes parulus,NA,Tyrannidae,Passeriformes,R
5688,Anairetes fernandezianus,NA,Tyrannidae,Passeriformes,R
5689,Polystictus pectoralis,NA,Tyrannidae,Passeriformes,R
5690,Polystictus superciliaris,NA,Tyrannidae,Passeriformes,R
5691,Culicivora caudacuta,NA,Tyrannidae,Passeriformes,R
5692,Pseudocolopteryx sclateri,NA,Tyrannidae,Passeriformes,R
5693,Pseudocolopteryx acutipennis,NA,Tyrannidae,Passeriformes,R
5694,Pseudocolopteryx dinelliana,Pseudocolopteryx dinellianus,Tyrannidae,Passeriformes,R
5695,Pseudocolopteryx flaviventris,NA,Tyrannidae,Passeriformes,R
5696,Pseudocolopteryx citreola,NA,Tyrannidae,Passeriformes,R
5697,Serpophaga cinerea,NA,Tyrannidae,Passeriformes,R
5698,Serpophaga hypoleuca,NA,Tyrannidae,Passeriformes,R
5699,Serpophaga nigricans,NA,Tyrannidae,Passeriformes,R
5700,Serpophaga subcristata,Serpophaga munda,Tyrannidae,Passeriformes,R
5701,Serpophaga griseicapilla,NA,Tyrannidae,Passeriformes,R
5702,Uromyias agilis,Anairetes agilis,Tyrannidae,Passeriformes,R
5703,Uromyias agraphia,Anairetes agraphia,Tyrannidae,Passeriformes,R
5704,Muscigralla brevicauda,NA,Tyrannidae,Passeriformes,R
5705,Attila phoenicurus,NA,Tyrannidae,Passeriformes,R
5706,Attila cinnamomeus,NA,Tyrannidae,Passeriformes,R
5707,Attila torridus,NA,Tyrannidae,Passeriformes,R
5708,Attila citriniventris,NA,Tyrannidae,Passeriformes,R
5709,Attila bolivianus,NA,Tyrannidae,Passeriformes,R
5710,Attila rufus,NA,Tyrannidae,Passeriformes,R
5711,Attila spadiceus,NA,Tyrannidae,Passeriformes,R
5712,Legatus leucophaius,NA,Tyrannidae,Passeriformes,R
5713,Ramphotrigon megacephalum,Ramphotrigon megacephala,Tyrannidae,Passeriformes,R
5714,Ramphotrigon ruficauda,NA,Tyrannidae,Passeriformes,R
5715,Ramphotrigon fuscicauda,NA,Tyrannidae,Passeriformes,R
5716,Deltarhynchus flammulatus,NA,Tyrannidae,Passeriformes,R
5717,Pitangus sulphuratus,NA,Tyrannidae,Passeriformes,R
5718,Philohydor lictor,Pitangus lictor,Tyrannidae,Passeriformes,R
5719,Machetornis rixosa,Machetornis rixosus,Tyrannidae,Passeriformes,R
5720,Tyrannopsis sulphurea,NA,Tyrannidae,Passeriformes,R
5721,Megarynchus pitangua,NA,Tyrannidae,Passeriformes,R
5722,Myiodynastes hemichrysus,NA,Tyrannidae,Passeriformes,R
5723,Myiodynastes chrysocephalus,NA,Tyrannidae,Passeriformes,R
5724,Myiodynastes bairdii,Myiodynastes bairdi,Tyrannidae,Passeriformes,R
5725,Myiodynastes luteiventris,NA,Tyrannidae,Passeriformes,R
5726,Myiodynastes solitarius,NA,Tyrannidae,Passeriformes,R
5727,Myiodynastes maculatus,NA,Tyrannidae,Passeriformes,R
5728,Myiozetetes cayanensis,NA,Tyrannidae,Passeriformes,R
5729,Myiozetetes similis,NA,Tyrannidae,Passeriformes,R
5730,Myiozetetes granadensis,NA,Tyrannidae,Passeriformes,R
5731,Myiozetetes luteiventris,NA,Tyrannidae,Passeriformes,R
5732,Conopias albovittatus,Conopias albovittata,Tyrannidae,Passeriformes,R
5733,Conopias parvus,Conopias parva,Tyrannidae,Passeriformes,R
5734,Conopias trivirgatus,Conopias trivirgata,Tyrannidae,Passeriformes,R
5735,Conopias cinchoneti,NA,Tyrannidae,Passeriformes,R
5736,Phelpsia inornata,Conopias inornata,Tyrannidae,Passeriformes,R
5736,Phelpsia inornata,Conopias inornatus,Tyrannidae,Passeriformes,R
5737,Empidonomus varius,NA,Tyrannidae,Passeriformes,R
5738,Griseotyrannus aurantioatrocristatus,Empidonomus aurantioatrocristatus,Tyrannidae,Passeriformes,R
5739,Tyrannus niveigularis,NA,Tyrannidae,Passeriformes,R
5740,Tyrannus albogularis,NA,Tyrannidae,Passeriformes,R
5741,Tyrannus melancholicus,NA,Tyrannidae,Passeriformes,R
5742,Tyrannus couchii,NA,Tyrannidae,Passeriformes,R
5743,Tyrannus vociferans,NA,Tyrannidae,Passeriformes,R
5744,Tyrannus crassirostris,NA,Tyrannidae,Passeriformes,R
5745,Tyrannus verticalis,NA,Tyrannidae,Passeriformes,R
5746,Tyrannus tyrannus,NA,Tyrannidae,Passeriformes,R
5747,Tyrannus dominicensis,NA,Tyrannidae,Passeriformes,R
5748,Tyrannus caudifasciatus,NA,Tyrannidae,Passeriformes,R
5749,Tyrannus cubensis,NA,Tyrannidae,Passeriformes,R
5750,Tyrannus forficatus,NA,Tyrannidae,Passeriformes,R
5751,Tyrannus savana,NA,Tyrannidae,Passeriformes,R
5752,Rhytipterna holerythra,NA,Tyrannidae,Passeriformes,R
5753,Rhytipterna simplex,NA,Tyrannidae,Passeriformes,R
5754,Rhytipterna immunda,NA,Tyrannidae,Passeriformes,R
5755,Casiornis rufus,Casiornis rufa,Tyrannidae,Passeriformes,R
5756,Casiornis fuscus,Casiornis fusca,Tyrannidae,Passeriformes,R
5757,Sirystes albogriseus,NA,Tyrannidae,Passeriformes,R
5758,Sirystes albocinereus,NA,Tyrannidae,Passeriformes,R
5759,Sirystes sibilator,NA,Tyrannidae,Passeriformes,R
5760,Sirystes subcanescens,NA,Tyrannidae,Passeriformes,R
5761,Myiarchus semirufus,NA,Tyrannidae,Passeriformes,R
5762,Myiarchus swainsoni,NA,Tyrannidae,Passeriformes,R
5763,Myiarchus barbirostris,NA,Tyrannidae,Passeriformes,R
5764,Myiarchus tuberculifer,NA,Tyrannidae,Passeriformes,R
5765,Myiarchus phaeocephalus,NA,Tyrannidae,Passeriformes,R
5766,Myiarchus panamensis,NA,Tyrannidae,Passeriformes,R
5767,Myiarchus ferox,NA,Tyrannidae,Passeriformes,R
5768,Myiarchus venezuelensis,NA,Tyrannidae,Passeriformes,R
5769,Myiarchus cephalotes,NA,Tyrannidae,Passeriformes,R
5770,Myiarchus validus,NA,Tyrannidae,Passeriformes,R
5771,Myiarchus sagrae,NA,Tyrannidae,Passeriformes,R
5772,Myiarchus stolidus,NA,Tyrannidae,Passeriformes,R
5773,Myiarchus antillarum,NA,Tyrannidae,Passeriformes,R
5774,Myiarchus oberi,NA,Tyrannidae,Passeriformes,R
5775,Myiarchus crinitus,NA,Tyrannidae,Passeriformes,R
5776,Myiarchus yucatanensis,NA,Tyrannidae,Passeriformes,R
5777,Myiarchus tyrannulus,NA,Tyrannidae,Passeriformes,R
5778,Myiarchus nugator,NA,Tyrannidae,Passeriformes,R
5779,Myiarchus apicalis,NA,Tyrannidae,Passeriformes,R
5780,Myiarchus cinerascens,NA,Tyrannidae,Passeriformes,R
5781,Myiarchus nuttingi,NA,Tyrannidae,Passeriformes,R
5782,Myiarchus magnirostris,NA,Tyrannidae,Passeriformes,R
5783,Colonia colonus,NA,Tyrannidae,Passeriformes,R
5784,Myiophobus crypterythrus,NA,Tyrannidae,Passeriformes,R
5785,Myiophobus fasciatus,NA,Tyrannidae,Passeriformes,R
5786,Myiophobus rufescens,NA,Tyrannidae,Passeriformes,R
5787,Myiophobus cryptoxanthus,NA,Tyrannidae,Passeriformes,R
5788,Myiophobus flavicans,NA,Tyrannidae,Passeriformes,R
5789,Myiophobus phoenicomitra,NA,Tyrannidae,Passeriformes,R
5790,Myiophobus inornatus,NA,Tyrannidae,Passeriformes,R
5791,Myiophobus roraimae,NA,Tyrannidae,Passeriformes,R
5792,Silvicultrix frontalis,Ochthoeca frontalis,Tyrannidae,Passeriformes,R
5793,Silvicultrix jelskii,Ochthoeca jelskii,Tyrannidae,Passeriformes,R
5794,Silvicultrix pulchella,Ochthoeca pulchella,Tyrannidae,Passeriformes,R
5795,Silvicultrix diadema,Ochthoeca diadema,Tyrannidae,Passeriformes,R
5796,Colorhamphus parvirostris,Ochthoeca parvirostris,Tyrannidae,Passeriformes,R
5797,Ochthoeca cinnamomeiventris,NA,Tyrannidae,Passeriformes,R
5798,Ochthoeca nigrita,NA,Tyrannidae,Passeriformes,R
5799,Ochthoeca thoracica,NA,Tyrannidae,Passeriformes,R
5800,Ochthoeca rufipectoralis,NA,Tyrannidae,Passeriformes,R
5801,Ochthoeca fumicolor,NA,Tyrannidae,Passeriformes,R
5802,Ochthoeca superciliosa,NA,Tyrannidae,Passeriformes,R
5803,Ochthoeca oenanthoides,NA,Tyrannidae,Passeriformes,R
5804,Ochthoeca piurae,NA,Tyrannidae,Passeriformes,R
5805,Ochthoeca leucophrys,NA,Tyrannidae,Passeriformes,R
5806,Ochthoeca salvini,Tumbezia salvini,Tyrannidae,Passeriformes,R
5807,Sublegatus arenarum,NA,Tyrannidae,Passeriformes,R
5808,Sublegatus obscurior,NA,Tyrannidae,Passeriformes,R
5809,Sublegatus modestus,NA,Tyrannidae,Passeriformes,R
5810,Pyrocephalus rubinus,NA,Tyrannidae,Passeriformes,R
5811,Pyrocephalus nanus,NA,Tyrannidae,Passeriformes,R
5812,Pyrocephalus dubius,NA,Tyrannidae,Passeriformes,R
5813,Fluvicola pica,NA,Tyrannidae,Passeriformes,R
5814,Fluvicola albiventer,NA,Tyrannidae,Passeriformes,R
5815,Fluvicola nengeta,NA,Tyrannidae,Passeriformes,R
5816,Arundinicola leucocephala,Fluvicola leucocephala,Tyrannidae,Passeriformes,R
5817,Gubernetes yetapa,NA,Tyrannidae,Passeriformes,R
5818,Muscipipra vetula,NA,Tyrannidae,Passeriformes,R
5819,Alectrurus tricolor,NA,Tyrannidae,Passeriformes,R
5820,Alectrurus risora,Yetapa risoria,Tyrannidae,Passeriformes,R
5820,Alectrurus risora,Alectrurus risorus,Tyrannidae,Passeriformes,R
5821,Lessonia rufa,NA,Tyrannidae,Passeriformes,R
5822,Lessonia oreas,NA,Tyrannidae,Passeriformes,R
5823,Hymenops perspicillatus,Hymenops perspicillata,Tyrannidae,Passeriformes,R
5824,Knipolegus orenocensis,NA,Tyrannidae,Passeriformes,R
5825,Knipolegus sclateri,NA,Tyrannidae,Passeriformes,R
5826,Knipolegus poecilocercus,NA,Tyrannidae,Passeriformes,R
5827,Knipolegus poecilurus,NA,Tyrannidae,Passeriformes,R
5828,Knipolegus franciscanus,NA,Tyrannidae,Passeriformes,R
5829,Knipolegus lophotes,NA,Tyrannidae,Passeriformes,R
5830,Knipolegus nigerrimus,NA,Tyrannidae,Passeriformes,R
5831,Knipolegus signatus,NA,Tyrannidae,Passeriformes,R
5832,Knipolegus cabanisi,NA,Tyrannidae,Passeriformes,R
5833,Knipolegus cyanirostris,NA,Tyrannidae,Passeriformes,R
5834,Knipolegus striaticeps,NA,Tyrannidae,Passeriformes,R
5835,Knipolegus hudsoni,NA,Tyrannidae,Passeriformes,R
5836,Knipolegus aterrimus,NA,Tyrannidae,Passeriformes,R
5837,Knipolegus heterogyna,NA,Tyrannidae,Passeriformes,R
5838,Satrapa icterophrys,NA,Tyrannidae,Passeriformes,R
5839,Muscisaxicola fluviatilis,NA,Tyrannidae,Passeriformes,R
5840,Muscisaxicola maculirostris,NA,Tyrannidae,Passeriformes,R
5841,Muscisaxicola griseus,NA,Tyrannidae,Passeriformes,R
5842,Muscisaxicola juninensis,NA,Tyrannidae,Passeriformes,R
5843,Muscisaxicola cinereus,Muscisaxicola cinerea,Tyrannidae,Passeriformes,R
5844,Muscisaxicola albifrons,NA,Tyrannidae,Passeriformes,R
5845,Muscisaxicola flavinucha,NA,Tyrannidae,Passeriformes,R
5846,Muscisaxicola rufivertex,NA,Tyrannidae,Passeriformes,R
5847,Muscisaxicola occipitalis,NA,Tyrannidae,Passeriformes,R
5848,Muscisaxicola maclovianus,Muscisaxicola macloviana,Tyrannidae,Passeriformes,R
5849,Muscisaxicola albilora,NA,Tyrannidae,Passeriformes,R
5850,Muscisaxicola alpinus,NA,Tyrannidae,Passeriformes,R
5851,Muscisaxicola capistratus,Muscisaxicola capistrata,Tyrannidae,Passeriformes,R
5852,Muscisaxicola frontalis,NA,Tyrannidae,Passeriformes,R
5853,Cnemarchus erythropygius,Myiotheretes erythropygius,Tyrannidae,Passeriformes,R
5854,Polioxolmis rufipennis,Myiotheretes rufipennis,Tyrannidae,Passeriformes,R
5855,Xolmis pyrope,NA,Tyrannidae,Passeriformes,R
5856,Xolmis cinereus,Xolmis cinerea,Tyrannidae,Passeriformes,R
5857,Xolmis coronatus,Xolmis coronata,Tyrannidae,Passeriformes,R
5858,Xolmis velatus,Xolmis velata,Tyrannidae,Passeriformes,R
5859,Xolmis irupero,NA,Tyrannidae,Passeriformes,R
5860,Xolmis salinarum,Neoxolmis salinarum,Tyrannidae,Passeriformes,R
5861,Xolmis rubetra,Neoxolmis rubetra,Tyrannidae,Passeriformes,R
5862,Xolmis dominicanus,Heteroxolmis dominicana,Tyrannidae,Passeriformes,R
5862,Xolmis dominicanus,Xolmis dominicana,Tyrannidae,Passeriformes,R
5863,Agriornis montanus,Agriornis montana,Tyrannidae,Passeriformes,R
5864,Agriornis albicauda,Agriornis andicola,Tyrannidae,Passeriformes,R
5865,Agriornis lividus,Agriornis livida,Tyrannidae,Passeriformes,R
5866,Agriornis micropterus,Agriornis microptera,Tyrannidae,Passeriformes,R
